# WHAT THIS FILE CONTAINS: Every individual fold of every endpoint: 1,420 rows covering 67 endpoints in two split regimes, with training and test sizes and the metrics for that fold alone.
# WHAT IT IS USED FOR: Checking the ten-fold claim directly. Each row is one model fitted on nine folds and scored on the tenth.
# GENERATED FROM: results/tables/manuscript_T2_per_fold.csv, adme_cv_folds.csv, binder_cv_folds.csv
endpoint,task,split,fold,n_test,n_train,n_scaffolds_test,positives_test,roc_auc,pr_auc,mcc,f1,balanced_acc,r2,rmse,mae,spearman,panel,mode,n_positive_test,n_total,n_positive,n_decoy,n_measured_inactive_train
D2,regression,random,6,773,6961,597.0,,,,,,,0.5870717541095472,0.5869335309033954,0.4182590310701288,0.7690572995872623,,,,,,,
D2,regression,random,7,773,6961,571.0,,,,,,,0.6270652836440018,0.6025200167622852,0.4207655074000193,0.7817911452571147,,,,,,,
D2,regression,random,8,773,6961,596.0,,,,,,,0.6129457731650143,0.5708206373074585,0.4103119331631185,0.7813032935130292,,,,,,,
D2,regression,random,9,773,6961,599.0,,,,,,,0.5954835167625008,0.6155132699079082,0.4366350854634322,0.7874081252385794,,,,,,,
D2,regression,random,10,773,6961,605.0,,,,,,,0.6043196936795907,0.5819562127435787,0.4205228254237498,0.7851911270706514,,,,,,,
D2,regression,scaffold,1,774,6960,331.0,,,,,,,0.3969028949356298,0.7597990448763963,0.5360295441141715,0.6565357007444282,,,,,,,
D2,regression,scaffold,2,774,6960,333.0,,,,,,,0.4747534558191387,0.7353397696948284,0.5271980571811313,0.7182110044508454,,,,,,,
D2,regression,scaffold,3,774,6960,333.0,,,,,,,0.4240674912509251,0.6708328325696085,0.4890910978476733,0.6510345852604262,,,,,,,
D2,regression,scaffold,4,774,6960,334.0,,,,,,,0.5217198795541211,0.6786198197753055,0.4951042875311953,0.7042316727670678,,,,,,,
D2,regression,scaffold,5,773,6961,333.0,,,,,,,0.5122207664381445,0.6412842152477078,0.4544956832882752,0.7145838205510033,,,,,,,
D2,regression,scaffold,6,773,6961,333.0,,,,,,,0.510384341970447,0.649073969915331,0.4628514770697176,0.7268066389115909,,,,,,,
D2,regression,scaffold,7,773,6961,333.0,,,,,,,0.4756407563184087,0.6490673737884755,0.4669057179194364,0.6864074031070414,,,,,,,
D2,regression,scaffold,8,773,6961,333.0,,,,,,,0.5786883562954881,0.6136811536415773,0.4449633638859105,0.7106982542140203,,,,,,,
D2,regression,scaffold,9,773,6961,333.0,,,,,,,0.4754224782798296,0.6468335814753124,0.4802991949429513,0.6659438199903528,,,,,,,
D2,regression,scaffold,10,773,6961,333.0,,,,,,,0.4595097799470606,0.6838955194448677,0.4918833122071019,0.6845834914748902,,,,,,,
A2A,regression,random,1,679,6106,498.0,,,,,,,0.6779682499526626,0.6299622500054797,0.4634347108566855,0.818687839028413,,,,,,,
A2A,regression,random,2,679,6106,484.0,,,,,,,0.643146343395681,0.6454868729283896,0.463116065784172,0.799658289245256,,,,,,,
A2A,regression,random,3,679,6106,483.0,,,,,,,0.7123387872658944,0.5755503275328172,0.4214274051389206,0.849272980925143,,,,,,,
A2A,regression,random,4,679,6106,473.0,,,,,,,0.6776467186837494,0.6382075283881472,0.464981280124024,0.823114598737776,,,,,,,
A2A,regression,random,5,679,6106,500.0,,,,,,,0.6725010114152803,0.6095938495972619,0.4336218072612763,0.8185631403703412,,,,,,,
A2A,regression,random,6,678,6107,495.0,,,,,,,0.7094712785319364,0.5688277923274312,0.4039935218693409,0.8428039252012157,,,,,,,
A2A,regression,random,7,678,6107,489.0,,,,,,,0.6544000208915337,0.6251248897348701,0.4562359020727032,0.7866908304725415,,,,,,,
A2A,regression,random,8,678,6107,482.0,,,,,,,0.6791482294254013,0.6242564935355928,0.4527912943009275,0.820704567707479,,,,,,,
A2A,regression,random,9,678,6107,489.0,,,,,,,0.6934970589490945,0.5878547760143062,0.42914102835136,0.8301441313363226,,,,,,,
A2A,regression,random,10,678,6107,479.0,,,,,,,0.7036443038147888,0.6157738801185799,0.4411315747437583,0.8412776738286935,,,,,,,
A2A,regression,scaffold,1,679,6106,261.0,,,,,,,0.5131648138895243,0.7105042095826138,0.5413278764664665,0.7141859045671375,,,,,,,
A2A,regression,scaffold,2,679,6106,265.0,,,,,,,0.6656424899829463,0.6634671026281092,0.4613347883750865,0.8167076369330832,,,,,,,
A2A,regression,scaffold,3,679,6106,265.0,,,,,,,0.6330267503161577,0.6233137160986074,0.468971424742115,0.7932707019334425,,,,,,,
A2A,regression,scaffold,4,679,6106,265.0,,,,,,,0.5979903394261266,0.702389630126002,0.5219968707036975,0.7609173557543428,,,,,,,
A2A,regression,scaffold,5,679,6106,266.0,,,,,,,0.6029574287744761,0.6740329865059871,0.4854399928344034,0.7811059337633179,,,,,,,
A2A,regression,scaffold,6,678,6107,265.0,,,,,,,0.6571489007205394,0.711743201557628,0.5495601704652147,0.8088986859941235,,,,,,,
A2A,regression,scaffold,7,678,6107,266.0,,,,,,,0.5571865505515552,0.7273756340562825,0.5376842824874511,0.7175993087031748,,,,,,,
A2A,regression,scaffold,8,678,6107,267.0,,,,,,,0.5604754942035637,0.7126964171589948,0.5365041515285897,0.7350709426105865,,,,,,,
A2A,regression,scaffold,9,678,6107,267.0,,,,,,,0.4908547895753596,0.7564727266367405,0.551936595759206,0.6975021580243681,,,,,,,
A2A,regression,scaffold,10,678,6107,267.0,,,,,,,0.483605188898543,0.7083910506109758,0.5359571502135879,0.6896578215983354,,,,,,,
HT2A,regression,random,1,599,5390,434.0,,,,,,,0.6527646634032587,0.5631739154765781,0.402997380812797,0.8242667102849279,,,,,,,
HT2A,regression,random,2,599,5390,435.0,,,,,,,0.6701013165756882,0.5989245992791945,0.4338073875948142,0.8315605182882102,,,,,,,
HT2A,regression,random,3,599,5390,411.0,,,,,,,0.6168581408359541,0.644547157254759,0.4662073155708912,0.7965329035303428,,,,,,,
HT2A,regression,random,4,599,5390,427.0,,,,,,,0.6202846074235203,0.5934859744074672,0.4469047312085519,0.7977527234893159,,,,,,,
HT2A,regression,random,5,599,5390,415.0,,,,,,,0.6593293004101022,0.5930603440868422,0.4321346243985717,0.8268087752646954,,,,,,,
HT2A,regression,random,6,599,5390,416.0,,,,,,,0.6259120341304749,0.6311996557291129,0.4522932850159794,0.8013456483268672,,,,,,,
HT2A,regression,random,7,599,5390,431.0,,,,,,,0.6359008983632752,0.6145152592265258,0.4618693594487501,0.8060584428593704,,,,,,,
HT2A,regression,random,8,599,5390,425.0,,,,,,,0.6705526448384797,0.588186136644113,0.4229445050692985,0.8222287670946994,,,,,,,
HT2A,regression,random,9,599,5390,413.0,,,,,,,0.6276750255219747,0.6241450727867353,0.4453071472813804,0.8109672503805931,,,,,,,
HT2A,regression,random,10,598,5391,425.0,,,,,,,0.5823981710420514,0.6380227903097117,0.4728434335977102,0.7782789678458301,,,,,,,
HT2A,regression,scaffold,1,599,5390,223.0,,,,,,,0.4615926388928996,0.7247876931208531,0.5585951682733268,0.6188588457371278,,,,,,,
HT2A,regression,scaffold,2,599,5390,225.0,,,,,,,0.4583160398071242,0.7388561352730557,0.541107026690369,0.6989063559151697,,,,,,,
HT2A,regression,scaffold,3,599,5390,225.0,,,,,,,0.5739517950113133,0.5884164706811178,0.4372365770725903,0.7578736400690453,,,,,,,
HT2A,regression,scaffold,4,599,5390,226.0,,,,,,,0.5236848885980587,0.6770832325720528,0.4960114165794479,0.7276054231077902,,,,,,,
HT2A,regression,scaffold,5,599,5390,226.0,,,,,,,0.4238759498443754,0.779205471173243,0.5421716462899622,0.6986263664785031,,,,,,,
HT2A,regression,scaffold,6,599,5390,226.0,,,,,,,0.5098802453498601,0.6980945192857059,0.518201691363836,0.7266858317025017,,,,,,,
HT2A,regression,scaffold,7,599,5390,226.0,,,,,,,0.5428443434106833,0.7172698532521464,0.5383517598714741,0.7460140100904428,,,,,,,
HT2A,regression,scaffold,8,599,5390,226.0,,,,,,,0.4223128244148328,0.7947769905946186,0.5790647304603362,0.6956896950416441,,,,,,,
HT2A,regression,scaffold,9,599,5390,226.0,,,,,,,0.5363044317912599,0.7106205354604785,0.520473499355325,0.7439206880284732,,,,,,,
HT2A,regression,scaffold,10,598,5391,225.0,,,,,,,0.4490304779535951,0.7581967554420483,0.5549857291583216,0.7017423732992706,,,,,,,
SERT,regression,random,1,458,4114,300.0,,,,,,,0.6195806527843334,0.6405356256685265,0.4742164698036679,0.7691144412672569,,,,,,,
SERT,regression,random,2,458,4114,295.0,,,,,,,0.5504587613083791,0.6899577466902923,0.5095326485399206,0.7316470086383435,,,,,,,
SERT,regression,random,3,457,4115,273.0,,,,,,,0.5989211274581621,0.6059830076674282,0.4643984052841761,0.7553077476523686,,,,,,,
SERT,regression,random,4,457,4115,273.0,,,,,,,0.6231226958925964,0.6553662708670923,0.4868124127919045,0.7969274158319376,,,,,,,
SERT,regression,random,5,457,4115,292.0,,,,,,,0.63701382006221,0.6222351450568518,0.4713296906723802,0.7704946482296658,,,,,,,
SERT,regression,random,6,457,4115,305.0,,,,,,,0.5614401359812982,0.6486717516718543,0.4878747609844933,0.7438270364741023,,,,,,,
SERT,regression,random,7,457,4115,275.0,,,,,,,0.5891326382975053,0.7071291814977526,0.5210885805657997,0.7743409119935364,,,,,,,
SERT,regression,random,8,457,4115,287.0,,,,,,,0.6167308669618954,0.6448573372362604,0.4765806510531394,0.7908838683465442,,,,,,,
SERT,regression,random,9,457,4115,283.0,,,,,,,0.5545683351267381,0.6650353615322845,0.4923375311358469,0.7452677619376635,,,,,,,
SERT,regression,random,10,457,4115,299.0,,,,,,,0.6652531732406469,0.5998480143723058,0.4379592809732411,0.8256407735739415,,,,,,,
SERT,regression,scaffold,1,458,4114,145.0,,,,,,,0.2863949723448189,0.7919655722876796,0.5850846732007079,0.6108209441824727,,,,,,,
SERT,regression,scaffold,2,458,4114,145.0,,,,,,,0.1351978989588674,1.0379853144348237,0.7714712380723353,0.4334104239482551,,,,,,,
SERT,regression,scaffold,3,457,4115,146.0,,,,,,,0.3976820800751868,0.6812637347722105,0.5175302090395042,0.5939160677976311,,,,,,,
SERT,regression,scaffold,4,457,4115,146.0,,,,,,,0.3052070385091873,0.8163273174223735,0.621424564998459,0.5665905861112144,,,,,,,
SERT,regression,scaffold,5,457,4115,146.0,,,,,,,0.3344703049000044,0.8775888786438378,0.6575999557590083,0.6379314230704093,,,,,,,
SERT,regression,scaffold,6,457,4115,146.0,,,,,,,0.4633151854807285,0.718857401927205,0.5562785132635014,0.6789685016681158,,,,,,,
SERT,regression,scaffold,7,457,4115,146.0,,,,,,,0.4313476058120471,0.8751078338675867,0.681697415224313,0.6580665811997061,,,,,,,
SERT,regression,scaffold,8,457,4115,146.0,,,,,,,0.5329466886379022,0.6653415858171768,0.5189143975458049,0.6854491153681062,,,,,,,
SERT,regression,scaffold,9,457,4115,146.0,,,,,,,0.4771645392988271,0.7554458940542437,0.5632618470510364,0.7214460606304041,,,,,,,
SERT,regression,scaffold,10,457,4115,147.0,,,,,,,0.520958377710284,0.7098344998696693,0.5648230376086656,0.6593693322306593,,,,,,,
antioxidant_DPPH,regression,random,1,287,2575,194.0,,,,,,,0.6912325323119153,0.4343200486517428,0.2892155953536083,0.8351859632996749,,,,,,,
antioxidant_DPPH,regression,random,2,287,2575,189.0,,,,,,,0.5185675850110683,0.5655947246279642,0.3684710328743155,0.7525730513344215,,,,,,,
antioxidant_DPPH,regression,random,3,286,2576,194.0,,,,,,,0.7030967959714911,0.402329725028445,0.2748715207593959,0.8254877710392557,,,,,,,
antioxidant_DPPH,regression,random,4,286,2576,187.0,,,,,,,0.7251695249243619,0.4589384944454551,0.3076270843479337,0.8449176715171459,,,,,,,
antioxidant_DPPH,regression,random,5,286,2576,194.0,,,,,,,0.7111578769551447,0.4097710232304646,0.2691728178763679,0.8403121331421441,,,,,,,
antioxidant_DPPH,regression,random,6,286,2576,197.0,,,,,,,0.6880155689879812,0.4483027790619302,0.312626844124533,0.7998089522494125,,,,,,,
antioxidant_DPPH,regression,random,7,286,2576,196.0,,,,,,,0.630775493076364,0.4942313722858157,0.3202917715633342,0.7314082020247681,,,,,,,
antioxidant_DPPH,regression,random,8,286,2576,198.0,,,,,,,0.7353355038796638,0.3702257512040813,0.2554193042491188,0.8268415138406664,,,,,,,
antioxidant_DPPH,regression,random,9,286,2576,192.0,,,,,,,0.6657287754970607,0.4515452886136709,0.3182531879877796,0.8109564866447526,,,,,,,
antioxidant_DPPH,regression,random,10,286,2576,200.0,,,,,,,0.6202434393712593,0.4878578046637585,0.3209615920163187,0.8034105472578897,,,,,,,
antioxidant_DPPH,regression,scaffold,1,287,2575,83.0,,,,,,,0.4036590716759407,0.5835199452906472,0.41440064922002,0.7271552385698432,,,,,,,
antioxidant_DPPH,regression,scaffold,2,287,2575,93.0,,,,,,,0.3413262824066427,0.6029926300899265,0.4095619873125974,0.6452812680038199,,,,,,,
antioxidant_DPPH,regression,scaffold,3,286,2576,92.0,,,,,,,0.4657612121092482,0.5087726417840474,0.3563697810878308,0.7210439623446007,,,,,,,
antioxidant_DPPH,regression,scaffold,4,286,2576,93.0,,,,,,,0.5140497531479232,0.5619170872665734,0.4318041203527147,0.7471034565873667,,,,,,,
antioxidant_DPPH,regression,scaffold,5,286,2576,93.0,,,,,,,0.3882188487008917,0.7075742495523097,0.4739274370364458,0.5845332604195028,,,,,,,
antioxidant_DPPH,regression,scaffold,6,286,2576,93.0,,,,,,,0.4448769928413306,0.5553883882962789,0.421677224718743,0.6281684079101586,,,,,,,
antioxidant_DPPH,regression,scaffold,7,286,2576,93.0,,,,,,,0.5682299999925008,0.5387408042120546,0.3620717597141616,0.7951899714678302,,,,,,,
antioxidant_DPPH,regression,scaffold,8,286,2576,93.0,,,,,,,0.4441794006058165,0.5195527841528451,0.3673512328138407,0.6193979926893378,,,,,,,
antioxidant_DPPH,regression,scaffold,9,286,2576,93.0,,,,,,,0.2305102361515199,0.6774695279444524,0.5026798105418825,0.4466976804564795,,,,,,,
antioxidant_DPPH,regression,scaffold,10,286,2576,93.0,,,,,,,0.5363462570810034,0.6113313970677622,0.4372886140805151,0.5871025156846134,,,,,,,
pgp_inhibition,classification,random,1,122,1090,,,0.9681511470985156,0.9760194492123822,0.8682860998650472,0.9384615384615383,0.9341430499325236,,,,,,,,,,,
pgp_inhibition,classification,random,2,122,1090,,,0.9411605937921728,0.9649083777595252,0.8439946018893387,0.918032786885246,0.9219973009446694,,,,,,,,,,,
pgp_inhibition,classification,random,3,121,1091,,,0.9285714285714286,0.9515027164134402,0.7578845877049314,0.8780487804878049,0.8796703296703297,,,,,,,,,,,
pgp_inhibition,classification,random,4,121,1091,,,0.9634615384615384,0.9737018623048366,0.7879481626933432,0.896,0.8950549450549451,,,,,,,,,,,
pgp_inhibition,classification,random,5,121,1091,,,0.9618131868131868,0.9664552803776014,0.7141684885491869,0.85,0.8565934065934067,,,,,,,,,,,
pgp_inhibition,classification,random,6,121,1091,,,0.968956043956044,0.9795473695406364,0.8520168420089625,0.9291338582677166,0.9270604395604396,,,,,,,,,,,
pgp_inhibition,classification,random,7,121,1091,,,0.9755494505494506,0.9845252978551188,0.857418634498307,0.926829268292683,0.9295329670329672,,,,,,,,,,,
pgp_inhibition,classification,random,8,121,1091,,,0.9481907894736842,0.967223043163764,0.8175087252334688,0.9147286821705426,0.9083059210526316,,,,,,,,,,,
pgp_inhibition,classification,random,9,121,1091,,,0.9682017543859648,0.9759876525780752,0.7847167809351475,0.8976377952755905,0.8926809210526316,,,,,,,,,,,
pgp_inhibition,classification,random,10,121,1091,,,0.9248903508771928,0.9524714275379084,0.7372752139846891,0.8709677419354839,0.8692434210526316,,,,,,,,,,,
pgp_inhibition,classification,scaffold,1,122,1090,,,0.8930288461538463,0.8522374283947213,0.7998578722354865,0.84,0.8882211538461539,,,,,,,,,,,
pgp_inhibition,classification,scaffold,2,122,1090,,,0.9561111111111112,0.9686349190841927,0.6508386624893796,0.8064516129032258,0.8272222222222222,,,,,,,,,,,
pgp_inhibition,classification,scaffold,3,121,1091,,,0.928443649373882,0.9652174622811706,0.7093169886164384,0.875,0.8689624329159213,,,,,,,,,,,
pgp_inhibition,classification,scaffold,4,121,1091,,,0.908717105263158,0.923687052039998,0.5822594534603386,0.7567567567567568,0.784265350877193,,,,,,,,,,,
pgp_inhibition,classification,scaffold,5,121,1091,,,0.969187675070028,0.9744468746765114,0.8189012862669938,0.9185185185185184,0.9134453781512604,,,,,,,,,,,
pgp_inhibition,classification,scaffold,6,121,1091,,,0.9222408026755852,0.9582689011149336,0.775148622006962,0.8923076923076924,0.8914437012263099,,,,,,,,,,,
pgp_inhibition,classification,scaffold,7,121,1091,,,0.9502460360852926,0.9505246470336002,0.790894969821906,0.8888888888888888,0.8939311098961181,,,,,,,,,,,
pgp_inhibition,classification,scaffold,8,121,1091,,,0.9462719298245614,0.9618700294655532,0.7859890180267362,0.896,0.893640350877193,,,,,,,,,,,
pgp_inhibition,classification,scaffold,9,121,1091,,,0.9385674931129476,0.951186071061206,0.6729823789160544,0.8412698412698413,0.8378787878787879,,,,,,,,,,,
pgp_inhibition,classification,scaffold,10,121,1091,,,0.9587719298245614,0.9774088173531904,0.7682021216312277,0.9027777777777778,0.8942982456140351,,,,,,,,,,,
solubility,regression,random,1,958,8615,,,,,,,,0.8226063265236822,1.0076798835324028,0.689095492209168,0.9016432651890554,,,,,,,
solubility,regression,random,2,958,8615,,,,,,,,0.8046648481653278,1.0378737652697174,0.7073860055723706,0.8928533857387243,,,,,,,
solubility,regression,random,3,958,8615,,,,,,,,0.7962501980726941,1.0636360647403873,0.6885094751719395,0.8760254306452314,,,,,,,
solubility,regression,random,4,957,8616,,,,,,,,0.7685296170763063,1.0811251806770887,0.7164600846054744,0.8704768556667731,,,,,,,
solubility,regression,random,5,957,8616,,,,,,,,0.8186044817265214,1.0339180979025069,0.6798863887463469,0.9111636654756696,,,,,,,
solubility,regression,random,6,957,8616,,,,,,,,0.816038424403974,1.0113776932246608,0.6895416821365711,0.8925618643790478,,,,,,,
solubility,regression,random,7,957,8616,,,,,,,,0.820460594130487,0.9595568966701922,0.6508079460959346,0.903789327075183,,,,,,,
solubility,regression,random,8,957,8616,,,,,,,,0.7965981236883867,1.0189040498120587,0.6747244212330809,0.8850790516932551,,,,,,,
solubility,regression,random,9,957,8616,,,,,,,,0.7861048084203923,1.1229010566719602,0.7339253269691454,0.8880039368631071,,,,,,,
solubility,regression,random,10,957,8616,,,,,,,,0.8059577458032195,1.0114197625763808,0.6764377154847615,0.8922886240597167,,,,,,,
solubility,regression,scaffold,1,1749,7824,,,,,,,,0.6384247110263508,0.9227542205885392,0.6640640868844425,0.7586174272635762,,,,,,,
solubility,regression,scaffold,2,870,8703,,,,,,,,0.8381496226239119,1.15460133274582,0.780445053623785,0.919405627831026,,,,,,,
solubility,regression,scaffold,3,870,8703,,,,,,,,0.6848132072126483,1.2130353105405027,0.8355069440730657,0.8218647994731028,,,,,,,
solubility,regression,scaffold,4,870,8703,,,,,,,,0.8448480367354199,1.046821729144646,0.7495005642204239,0.9154925477890842,,,,,,,
solubility,regression,scaffold,5,869,8704,,,,,,,,0.7792948285765038,1.2095265032538538,0.8471468114508671,0.8864478113215939,,,,,,,
solubility,regression,scaffold,6,869,8704,,,,,,,,0.8053795145237894,1.0541867671739429,0.7513961275240667,0.895641531443445,,,,,,,
solubility,regression,scaffold,7,869,8704,,,,,,,,0.7679475261673114,1.147271704999396,0.8222384239366067,0.8801441447246894,,,,,,,
solubility,regression,scaffold,8,869,8704,,,,,,,,0.7835889254143567,1.1541640358047915,0.7990324951189075,0.8932363071281271,,,,,,,
solubility,regression,scaffold,9,869,8704,,,,,,,,0.7740805285782137,1.0710892982448623,0.7421152541335005,0.8887772985587628,,,,,,,
solubility,regression,scaffold,10,869,8704,,,,,,,,0.7172510180440581,1.132818487416784,0.759103919490993,0.8583847939787201,,,,,,,
lipophilicity,regression,random,1,420,3780,,,,,,,,0.6437125903290304,0.705875300527328,0.5204559268185518,0.7944129428418544,,,,,,,
lipophilicity,regression,random,2,420,3780,,,,,,,,0.6556265514264139,0.7311220607048596,0.5394254749174987,0.7936386850677116,,,,,,,
lipophilicity,regression,random,3,420,3780,,,,,,,,0.6769616105798246,0.6976910766103247,0.5219118009120508,0.8185697934984437,,,,,,,
lipophilicity,regression,random,4,420,3780,,,,,,,,0.6442974837302748,0.710158323525618,0.5318235274381703,0.8018493081112522,,,,,,,
lipophilicity,regression,random,5,420,3780,,,,,,,,0.6086461785254248,0.7127924046835472,0.5306700697197423,0.7745902979407258,,,,,,,
lipophilicity,regression,random,6,420,3780,,,,,,,,0.6305221077546482,0.7284797023647307,0.539556917953299,0.8054307553962459,,,,,,,
lipophilicity,regression,random,7,420,3780,,,,,,,,0.6272987751418745,0.7227230340279428,0.5428132157745251,0.785383285302742,,,,,,,
lipophilicity,regression,random,8,420,3780,,,,,,,,0.6002783686130879,0.7777379736182782,0.571286900276311,0.7780058343088467,,,,,,,
